gid	code
MSTRG.21629.1	LEFF
MSTRG.21629.10	LEFF
MSTRG.21629.11	LEFF
MSTRG.21629.2	LEFF
MSTRG.21629.3	LEFF
MSTRG.21629.4	LEFF
MSTRG.21629.5	LEFF
MSTRG.21629.6	LEFF
MSTRG.21629.7	LEFF
MSTRG.21629.8	LEFF
MSTRG.21629.9	LEFF
MSTRG.2163.1	LFPF
MSTRG.21630.1	LEPF
MSTRG.21631.1	LEPF
MSTRG.21631.2	LEPF
MSTRG.21632.1	LFPF
MSTRG.21633.1	LEFF
MSTRG.21634.1	LEPF
MSTRG.21634.2	LEPF
MSTRG.21634.3	LEPF
MSTRG.21634.4	LEPF
MSTRG.21634.5	LEPF
MSTRG.21634.6	LEFF
MSTRG.21634.7	LEFF
MSTRG.21634.8	LEFF
MSTRG.21634.9	LEFF
MSTRG.21635.1	LEPF
MSTRG.21635.2	LEFF
MSTRG.21635.3	LEPF
MSTRG.21635.4	LEPF
MSTRG.21635.5	LEPF
MSTRG.21635.6	LEPF
MSTRG.21635.7	LEPF
MSTRG.21635.8	LEPF
MSTRG.21636.1	LEPF
MSTRG.21636.2	LEPF
MSTRG.21636.3	LEPF
MSTRG.21636.4	LEPF
MSTRG.21636.5	LEPF
MSTRG.21636.6	LEPF
MSTRG.21636.7	LEPF
MSTRG.21636.8	LEPF
MSTRG.21636.9	LEPF
MSTRG.21637.1	LFPC
MSTRG.21638.1	LEFF
MSTRG.21639.1	LEPF
MSTRG.2164.1	LEPF
MSTRG.2164.2	LEPF
MSTRG.2164.3	LEPF
MSTRG.2164.4	LEPF
MSTRG.2164.5	LEPF
MSTRG.21640.1	LEFF
MSTRG.21640.2	LEFF
MSTRG.21640.3	LEPF
MSTRG.21641.1	LEPF
MSTRG.21641.2	LEPF
MSTRG.21642.1	LEPF
MSTRG.21642.2	LEPF
MSTRG.21643.1	LEPF
MSTRG.21644.1	LEPF
MSTRG.21645.1	LEPF
MSTRG.21646.1	LEFC
MSTRG.21647.1	LEPF
MSTRG.21648.1	LEPF
MSTRG.21649.1	LEPF
MSTRG.2165.1	LFPF
MSTRG.21650.1	LEFF
MSTRG.21650.2	LEFF
MSTRG.21650.3	LEFF
MSTRG.21650.4	LEFF
MSTRG.21650.5	LEFF
MSTRG.21650.6	LEFF
MSTRG.21650.7	LEFF
MSTRG.21651.1	LEFF
MSTRG.21651.2	LEFF
MSTRG.21651.3	LEPF
MSTRG.21652.1	LEPF
MSTRG.21652.2	LEPF
MSTRG.21653.1	LEPF
MSTRG.21654.1	LEFF
MSTRG.21654.10	LEFF
MSTRG.21654.11	LEFF
MSTRG.21654.12	LEFF
MSTRG.21654.13	LEFF
MSTRG.21654.14	LEFF
MSTRG.21654.15	LEFF
MSTRG.21654.16	LEFF
MSTRG.21654.17	LEFF
MSTRG.21654.18	LEFF
MSTRG.21654.19	LEFF
MSTRG.21654.2	LEFF
MSTRG.21654.20	LEPF
MSTRG.21654.3	LEFF
MSTRG.21654.4	LEFF
MSTRG.21654.5	LEFF
MSTRG.21654.6	LEFF
MSTRG.21654.7	LEFF
MSTRG.21654.8	LEFF
MSTRG.21654.9	LEFF
MSTRG.21655.1	LFPF
MSTRG.21656.1	LEPF
MSTRG.21657.1	LEFF
MSTRG.21657.2	LEFF
MSTRG.21657.3	LEFF
MSTRG.21658.1	LEPF
MSTRG.21658.2	LEPF
MSTRG.21659.1	LEPF
MSTRG.2166.1	LFPC
MSTRG.21660.1	LFFF
MSTRG.21661.1	LEPF
MSTRG.21661.2	LEPF
MSTRG.21662.1	LEFF
MSTRG.21662.2	LEFF
MSTRG.21663.1	LFPC
MSTRG.21664.1	LFPC
MSTRG.21665.1	LEFF
MSTRG.21665.2	LEFF
MSTRG.21666.1	LFPC
MSTRG.21667.1	LFPC
MSTRG.21668.1	LFPC
MSTRG.21669.1	LEFF
MSTRG.2167.1	LEPF
MSTRG.2167.2	LEPF
MSTRG.21670.1	LEPF
MSTRG.21671.1	LEPF
MSTRG.21671.2	LEPF
MSTRG.21671.3	LEPF
MSTRG.21672.1	LEFF
MSTRG.21672.2	LEFF
MSTRG.21673.1	LEPF
MSTRG.21674.1	LEPF
MSTRG.21674.2	LEPF
MSTRG.21674.3	LEPF
MSTRG.21674.4	LEPF
MSTRG.21674.5	LEPF
MSTRG.21675.1	LEPF
MSTRG.21675.10	LEPF
MSTRG.21675.2	LEPF
MSTRG.21675.3	LEPF
MSTRG.21675.4	LEPF
MSTRG.21675.5	LEPF
MSTRG.21675.6	LEPF
MSTRG.21675.7	LEPF
MSTRG.21675.8	LEPF
MSTRG.21675.9	LEPF
MSTRG.21676.1	LEPF
MSTRG.21677.1	LEPF
MSTRG.21678.1	LEPF
MSTRG.21679.1	LEFF
MSTRG.21679.2	LEFF
MSTRG.21679.3	LEPF
MSTRG.21679.4	LEPF
MSTRG.21679.5	LEPF
MSTRG.2168.1	LEPF
MSTRG.21680.1	LFPC
MSTRG.21681.1	LFFF
MSTRG.21682.1	LFPF
MSTRG.21683.1	LEFF
MSTRG.21684.1	LEPF
MSTRG.21685.1	LEFF
MSTRG.21686.1	LEFF
MSTRG.21687.1	LEFF
MSTRG.21688.1	LEPF
MSTRG.21688.2	LEPF
MSTRG.21689.1	LEFF
MSTRG.2169.1	LEPF
MSTRG.2169.2	LEPF
MSTRG.2169.3	LEPF
MSTRG.2169.4	LEPF
MSTRG.21690.1	LFPC
MSTRG.21691.1	LEPF
MSTRG.21691.2	LEPF
MSTRG.21691.3	LEPF
MSTRG.21692.1	LEPF
MSTRG.21693.1	LEFF
MSTRG.21693.2	LEFF
MSTRG.21694.1	LEFF
MSTRG.21694.2	LEFF
MSTRG.21694.3	LEFF
MSTRG.21695.1	LEPF
MSTRG.21695.10	LEPF
MSTRG.21695.11	LEPF
MSTRG.21695.12	LEPF
MSTRG.21695.13	LEPF
MSTRG.21695.14	LEFF
MSTRG.21695.15	LEPF
MSTRG.21695.16	LEPF
MSTRG.21695.17	LEPF
MSTRG.21695.18	LEPF
MSTRG.21695.19	LEPF
MSTRG.21695.2	LEPF
MSTRG.21695.20	LEPF
MSTRG.21695.21	LEPF
MSTRG.21695.22	LEPF
MSTRG.21695.3	LEPF
MSTRG.21695.4	LEPF
MSTRG.21695.5	LEPF
MSTRG.21695.6	LEPF
MSTRG.21695.7	LEPF
MSTRG.21695.8	LEPF
MSTRG.21695.9	LEPF
MSTRG.21696.1	LFPF
MSTRG.21697.1	LEPF
MSTRG.21698.1	LEPF
MSTRG.21699.1	LEPF
MSTRG.217.1	LFPC
MSTRG.2170.1	LEPF
MSTRG.2170.2	LEPF
MSTRG.2170.3	LEPF
MSTRG.2170.4	LEPF
MSTRG.2170.5	LEPF
MSTRG.2170.6	LEPF
MSTRG.2170.7	LEPF
MSTRG.21700.1	LEPF
MSTRG.21701.1	LFPF
MSTRG.21702.1	LFPF
MSTRG.21703.1	LFPF
MSTRG.21704.1	LFPF
MSTRG.21705.1	LFPF
MSTRG.21706.1	LEPF
MSTRG.21707.1	LEFF
MSTRG.21708.1	LFPC
MSTRG.21709.1	LEFF
MSTRG.21709.2	LEFF
MSTRG.2171.1	LFPC
MSTRG.21710.1	LEFF
MSTRG.21711.1	LEFF
MSTRG.21711.2	LEFF
MSTRG.21711.3	LEFF
MSTRG.21711.4	LEPF
MSTRG.21711.5	LEPF
MSTRG.21712.1	LEPF
MSTRG.21712.2	LEPF
MSTRG.21712.3	LEPF
MSTRG.21712.4	LEPF
MSTRG.21712.5	LEPF
MSTRG.21713.1	LEPF
MSTRG.21714.1	LFPF
MSTRG.21715.1	LEPF
MSTRG.21715.2	LEPF
MSTRG.21715.3	LEPF
MSTRG.21716.1	LEPF
MSTRG.21716.2	LEPF
MSTRG.21716.3	LEPF
MSTRG.21716.4	LEPF
MSTRG.21716.5	LEPF
MSTRG.21717.1	LFPF
MSTRG.21718.1	LEFF
MSTRG.21719.1	LFPC
MSTRG.2172.1	LFPC
MSTRG.21720.1	LFFF
MSTRG.21721.1	LEFF
MSTRG.21722.1	LEFF
MSTRG.21723.1	LEFF
MSTRG.21723.2	LEFF
MSTRG.21723.3	LEFF
MSTRG.21724.1	LEPF
MSTRG.21724.2	LEPF
MSTRG.21725.1	LEFF
MSTRG.21726.1	LEFF
MSTRG.21726.2	LEPF
MSTRG.21727.1	LFPF
MSTRG.21728.1	LFFF
MSTRG.21729.1	LFPF
MSTRG.2173.1	LEFC
MSTRG.21730.1	LFPF
MSTRG.21731.1	LFPF
MSTRG.21732.1	LEPF
MSTRG.21732.2	LEPF
MSTRG.21732.3	LEPF
MSTRG.21733.1	LEFF
MSTRG.21733.2	LEFF
MSTRG.21734.1	LEPF
MSTRG.21735.1	LEFF
MSTRG.21735.2	LEFF
MSTRG.21735.3	LEFF
MSTRG.21735.4	LEFF
MSTRG.21735.5	LEFF
MSTRG.21735.6	LEFF
MSTRG.21736.1	LEPF
MSTRG.21736.2	LEPF
MSTRG.21737.1	LFPF
MSTRG.21738.1	LEPF
MSTRG.21739.1	LEFF
MSTRG.2174.1	LEFC
MSTRG.2174.2	LEFC
MSTRG.21740.1	LEPF
MSTRG.21740.2	LEPF
MSTRG.21740.3	LEPF
MSTRG.21740.4	LEPF
MSTRG.21740.5	LEPF
MSTRG.21740.6	LEPF
MSTRG.21741.1	LEPF
MSTRG.21741.2	LEPF
MSTRG.21742.1	LFPC
MSTRG.21743.1	LFFC
MSTRG.21744.1	LFFF
MSTRG.21745.1	LEPF
MSTRG.21745.2	LEPF
MSTRG.21745.3	LEPF
MSTRG.21746.1	LEPF
MSTRG.21746.2	LEPF
MSTRG.21747.1	LEFF
MSTRG.21747.2	LEFF
MSTRG.21747.3	LEFF
MSTRG.21747.4	LEFF
MSTRG.21747.5	LEFF
MSTRG.21747.6	LEFF
MSTRG.21747.7	LEFF
MSTRG.21747.8	LEFF
MSTRG.21747.9	LEFF
MSTRG.21748.1	LEPF
MSTRG.21749.1	LFPC
MSTRG.21750.1	LEFF
MSTRG.21751.1	LEPF
MSTRG.21751.2	LEPF
MSTRG.21752.1	LEFF
MSTRG.21752.2	LEFF
MSTRG.21753.1	LEFF
MSTRG.21753.2	LEPF
MSTRG.21753.3	LEPF
MSTRG.21754.1	LEPF
MSTRG.21755.1	LEFF
MSTRG.21755.2	LEFF
MSTRG.21756.1	LFPC
MSTRG.21757.1	LEPF
MSTRG.21757.2	LEPF
MSTRG.21757.3	LEPF
MSTRG.21757.4	LEPF
MSTRG.21757.5	LEPF
MSTRG.21757.6	LEFF
MSTRG.21757.7	LEFF
MSTRG.21757.8	LEFF
MSTRG.21757.9	LEFF
MSTRG.21758.1	LEFF
MSTRG.21758.2	LEFF
MSTRG.21758.3	LEFF
MSTRG.21759.1	LEFF
MSTRG.2176.1	LFPC
MSTRG.21760.1	LEPF
MSTRG.21760.2	LEPF
MSTRG.21760.3	LEPF
MSTRG.21761.1	LEPF
MSTRG.21762.1	LEPF
MSTRG.21762.2	LEPF
MSTRG.21762.3	LEPF
MSTRG.21763.1	LEPF
MSTRG.21763.2	LEPF
MSTRG.21763.3	LEPF
MSTRG.21764.1	LEPF
MSTRG.21764.2	LEPF
MSTRG.21764.3	LEPF
MSTRG.21764.4	LEPF
MSTRG.21764.5	LEPF
MSTRG.21765.1	LEFF
MSTRG.21765.2	LEFF
MSTRG.21765.3	LEFF
MSTRG.21766.1	LFPC
MSTRG.21767.1	LEPF
MSTRG.21767.2	LEPF
MSTRG.21768.1	LFPF
MSTRG.21769.1	LFPF
MSTRG.2177.1	LFPC
MSTRG.21770.1	LEPF
MSTRG.21771.1	LFPC
MSTRG.21772.1	LFPF
MSTRG.21773.1	LEPF
MSTRG.21773.2	LEPF
MSTRG.21774.1	LEPF
MSTRG.21774.2	LEPF
MSTRG.21774.3	LEPF
MSTRG.21775.1	LEPF
MSTRG.21775.2	LEPF
MSTRG.21776.1	LEPF
MSTRG.21776.2	LEPF
MSTRG.21776.3	LEFF
MSTRG.21776.4	LEPF
MSTRG.21777.1	LEPF
MSTRG.21777.10	LEFF
MSTRG.21777.2	LEPF
MSTRG.21777.3	LEPF
MSTRG.21777.4	LEPF
MSTRG.21777.5	LEPF
MSTRG.21777.6	LEPF
MSTRG.21777.7	LEPF
MSTRG.21777.8	LEFF
MSTRG.21777.9	LEFF
MSTRG.21778.1	LEPF
MSTRG.21778.2	LEPF
MSTRG.21778.3	LEPF
MSTRG.21779.1	LEFF
MSTRG.21779.2	LEFF
MSTRG.2178.1	LFPC
MSTRG.21780.1	LFPC
MSTRG.21781.1	LEFF
MSTRG.21781.2	LEPF
MSTRG.21782.1	LEPF
MSTRG.21782.2	LEPF
MSTRG.21783.1	LEPF
MSTRG.21784.1	LEFF
MSTRG.21785.1	LEFF
MSTRG.21785.2	LEFF
MSTRG.21786.1	LFFF
MSTRG.21787.1	LFPF
MSTRG.21788.1	LEFF
MSTRG.21788.2	LEFF
MSTRG.21789.1	LEPF
MSTRG.21789.2	LEPF
MSTRG.2179.1	LFPC
MSTRG.21790.1	LEFF
MSTRG.21790.2	LEFF
MSTRG.21791.1	LEPF
MSTRG.21791.2	LEPF
MSTRG.21792.1	LEPF
MSTRG.21792.2	LEPF
MSTRG.21792.3	LEPF
MSTRG.21793.1	LEPF
MSTRG.21793.2	LEPF
MSTRG.21794.1	LEPF
MSTRG.21795.1	LEFF
MSTRG.21796.1	LEPF
MSTRG.21796.2	LEPF
MSTRG.21797.1	LEPF
MSTRG.21797.2	LEPF
MSTRG.21797.3	LEPF
MSTRG.21797.4	LEPF
MSTRG.21797.5	LEPF
MSTRG.21797.6	LEPF
MSTRG.21797.7	LEPF
MSTRG.21797.8	LEPF
MSTRG.21798.1	LFPC
MSTRG.21799.1	LFPC
MSTRG.218.1	LFPC
MSTRG.21800.1	LFFC
MSTRG.21801.1	LEPF
MSTRG.21802.1	LFPC
MSTRG.21803.1	LFPC
MSTRG.21804.1	LEFF
MSTRG.21804.2	LEFF
MSTRG.21804.3	LEPF
MSTRG.21805.1	LEPF
MSTRG.21805.2	LEPF
MSTRG.21805.3	LEPF
MSTRG.21805.4	LEPF
MSTRG.21805.5	LEPF
MSTRG.21805.6	LEPF
MSTRG.21805.7	LEFF
MSTRG.21806.1	LEPF
MSTRG.21806.2	LEPF
MSTRG.21806.3	LEPF
MSTRG.21807.1	LEFF
MSTRG.21808.1	LEPF
MSTRG.21809.1	LEPF
MSTRG.2181.1	LEPF
MSTRG.21810.1	LFPF
MSTRG.21811.1	LFPC
MSTRG.21812.1	LEPF
MSTRG.21813.1	LEFF
MSTRG.21814.1	LEPF
MSTRG.21814.2	LEPF
MSTRG.21814.3	LEPF
MSTRG.21814.4	LEPF
MSTRG.21814.5	LEPF
MSTRG.21815.1	LEPF
MSTRG.21816.1	LFPC
MSTRG.21817.1	LFFC
MSTRG.21818.1	LEFF
MSTRG.21818.2	LEFF
MSTRG.21818.3	LEFF
MSTRG.21818.4	LEFF
MSTRG.21818.5	LEFF
MSTRG.21818.6	LEFF
MSTRG.21818.7	LEFF
MSTRG.2182.1	LEPF
MSTRG.21820.1	LFPC
MSTRG.21821.1	LEPF
MSTRG.21821.2	LEPF
MSTRG.21822.1	LFPF
MSTRG.21823.1	LFPC
MSTRG.21824.1	LFPC
MSTRG.21825.1	LFPC
MSTRG.21826.1	LFPC
MSTRG.21827.1	LFPC
MSTRG.21828.1	LFPF
MSTRG.21829.1	LEPF
MSTRG.21829.2	LEPF
MSTRG.21829.3	LEPF
MSTRG.2183.1	LFPC
MSTRG.21830.1	LFPC
MSTRG.21831.1	LFPF
MSTRG.21832.1	LFPF
MSTRG.21833.1	LFPF
MSTRG.21834.1	LFPF
MSTRG.21835.1	LEPF
MSTRG.21836.1	LFPC
MSTRG.21837.1	LFPC
MSTRG.21838.1	LEPF
MSTRG.21838.2	LEPF
MSTRG.21838.3	LEPF
MSTRG.21838.4	LEPF
MSTRG.21838.5	LEPF
MSTRG.21839.1	LEPF
MSTRG.21839.2	LEPF
MSTRG.2184.1	LFPC
MSTRG.21840.1	LEPF
MSTRG.21840.2	LEPF
MSTRG.21840.3	LEPF
MSTRG.21840.4	LEPF
MSTRG.21840.5	LEPF
MSTRG.21840.6	LEPF
MSTRG.21840.7	LEPF
MSTRG.21841.1	LEPF
MSTRG.21842.1	LEFF
MSTRG.21842.2	LEFF
MSTRG.21842.3	LEFF
MSTRG.21843.1	LEFF
MSTRG.21844.1	LEFF
MSTRG.21844.2	LEFF
MSTRG.21845.1	LEPF
MSTRG.21846.1	LEFF
MSTRG.21846.2	LEFF
MSTRG.21846.3	LEFF
MSTRG.21846.4	LEFF
MSTRG.21847.1	LEPF
MSTRG.21848.1	LEPF
MSTRG.21848.2	LEPF
MSTRG.21848.3	LEPF
MSTRG.21849.1	LEPF
MSTRG.21849.2	LEFF
MSTRG.2185.1	LFPC
MSTRG.21850.1	LEFF
MSTRG.21850.2	LEFF
MSTRG.21850.3	LEFF
MSTRG.21851.1	LEPF
MSTRG.21852.1	LEPF
MSTRG.21852.2	LEPF
MSTRG.21853.1	LEPF
MSTRG.21854.1	LEPF
MSTRG.21855.1	LEPF
MSTRG.21855.2	LEPF
MSTRG.21856.1	LEPF
MSTRG.21857.1	LFFF
MSTRG.21858.1	LEFF
MSTRG.21858.2	LEFF
MSTRG.21859.1	LFPC
MSTRG.2186.1	LFPC
MSTRG.21860.1	LEPF
MSTRG.21860.2	LEPF
MSTRG.21860.3	LEPF
MSTRG.21861.1	LEPF
MSTRG.21861.2	LEPF
MSTRG.21861.3	LEPF
MSTRG.21862.1	LEFF
MSTRG.21863.1	LFPF
MSTRG.21864.1	LEPF
MSTRG.21865.1	LEPF
MSTRG.21866.1	LEPF
MSTRG.21867.1	LFPF
MSTRG.21868.1	FFPC
MSTRG.21869.1	LFPC
MSTRG.2187.1	LEFC
MSTRG.2187.2	LEFC
MSTRG.21871.1	LFPC
MSTRG.21872.1	LEPF
MSTRG.21872.2	LEPF
MSTRG.21872.3	LEPF
MSTRG.21873.1	LEFF
MSTRG.21873.2	LEFF
MSTRG.21873.3	LEFF
MSTRG.21873.4	LEFF
MSTRG.21874.1	LFPF
MSTRG.21875.1	LEPF
MSTRG.21876.1	LEFF
MSTRG.21877.1	LEPF
MSTRG.21878.1	LEFF
MSTRG.21879.1	LEPF
MSTRG.21879.2	LEPF
MSTRG.21879.3	LEPF
MSTRG.21880.1	LFPC
MSTRG.21881.1	LFPC
MSTRG.21882.1	LFPC
MSTRG.21883.1	LFFC
MSTRG.21884.1	LEFC
MSTRG.21885.1	LFPC
MSTRG.21886.1	LEPF
MSTRG.21886.10	LEPF
MSTRG.21886.11	LEPF
MSTRG.21886.12	LEPF
MSTRG.21886.13	LEPF
MSTRG.21886.14	LEPF
MSTRG.21886.15	LEPF
MSTRG.21886.16	LEPF
MSTRG.21886.17	LEPF
MSTRG.21886.2	LEPF
MSTRG.21886.3	LEPF
MSTRG.21886.4	LEPF
MSTRG.21886.5	LEPF
MSTRG.21886.6	LEPF
MSTRG.21886.7	LEPF
MSTRG.21886.8	LEPF
MSTRG.21886.9	LEPF
MSTRG.21887.1	LEPF
MSTRG.21889.1	LFPC
MSTRG.2189.1	LFFC
MSTRG.21890.1	LFFC
MSTRG.21891.1	LFPC
MSTRG.21892.1	LFFF
MSTRG.21893.1	LFPC
MSTRG.21894.1	LEFF
MSTRG.21894.10	LEPF
MSTRG.21894.11	LEFF
MSTRG.21894.12	LEFF
MSTRG.21894.13	LEFF
MSTRG.21894.14	LEFF
MSTRG.21894.15	LEFF
MSTRG.21894.16	LEFF
MSTRG.21894.17	LEFF
MSTRG.21894.2	LEFF
MSTRG.21894.3	LEFF
MSTRG.21894.4	LEFF
MSTRG.21894.5	LEFF
MSTRG.21894.6	LEPF
MSTRG.21894.7	LEFF
MSTRG.21894.8	LEFF
MSTRG.21894.9	LEFF
MSTRG.21895.1	LFPC
MSTRG.21896.1	LEPF
MSTRG.21897.1	LEPF
MSTRG.21898.1	LEPF
MSTRG.21899.1	LEPF
MSTRG.219.1	LEFF
MSTRG.219.2	LEFF
MSTRG.219.3	LEPF
MSTRG.219.4	LEPF
MSTRG.219.5	LEFF
MSTRG.219.6	LEFF
MSTRG.219.7	LEFF
MSTRG.2190.1	LFPC
MSTRG.21900.1	LFPC
MSTRG.21901.1	LEPF
MSTRG.21901.2	LEPF
MSTRG.21901.3	LEPF
MSTRG.21901.4	LEPF
MSTRG.21902.1	LFPC
MSTRG.21904.1	LFPC
MSTRG.21905.1	LEFF
MSTRG.21905.2	LEFF
MSTRG.21906.1	LEPF
MSTRG.21907.1	LEFF
MSTRG.21907.2	LEPF
MSTRG.21907.3	LEPF
MSTRG.21907.4	LEFF
MSTRG.21907.5	LEPF
MSTRG.21907.6	LEFF
MSTRG.21907.7	LEFF
MSTRG.21908.1	LEPF
MSTRG.21908.2	LEFF
MSTRG.21908.3	LEPF
MSTRG.21909.1	LEPF
MSTRG.2191.1	LEFC
MSTRG.2191.2	LEFC
MSTRG.21910.1	LEPF
MSTRG.21911.1	LFPC
MSTRG.21912.1	LEPF
MSTRG.21912.2	LEFF
MSTRG.21912.3	LEPF
MSTRG.21913.1	LEFF
MSTRG.21914.1	LEPF
MSTRG.21915.1	LFPF
MSTRG.21916.1	LEPF
MSTRG.21916.2	LEPF
MSTRG.21917.1	LEFF
MSTRG.21917.2	LEFF
MSTRG.21917.3	LEFF
MSTRG.21917.4	LEFF
MSTRG.21917.5	LEFF
MSTRG.21918.1	LEPF
MSTRG.21918.2	LEPF
MSTRG.21918.3	LEPF
MSTRG.21919.1	LFPF
MSTRG.2192.1	LFPC
MSTRG.21920.1	LFPC
MSTRG.21921.1	LFPC
MSTRG.21922.1	LFPC
MSTRG.21923.1	LFPC
MSTRG.21924.1	LFPC
MSTRG.21925.1	LFPC
MSTRG.21926.1	LFFC
MSTRG.21927.1	LFPC
MSTRG.21928.1	LFPC
MSTRG.21929.1	LFPC
MSTRG.2193.1	LFPC
MSTRG.21930.1	LFPC
MSTRG.21931.1	LEPF
MSTRG.21931.2	LEPF
MSTRG.21932.1	LEPF
MSTRG.21933.1	LEPF
MSTRG.21933.2	LEPF
MSTRG.21934.1	LFPF
MSTRG.21935.1	LEPF
MSTRG.21935.2	LEPF
MSTRG.21935.3	LEFF
MSTRG.21935.4	LEPF
MSTRG.21935.5	LEPF
MSTRG.21936.1	LEPF
MSTRG.21936.2	LEPF
MSTRG.21936.3	LEPF
MSTRG.21936.4	LEPF
MSTRG.21936.5	LEPF
MSTRG.21936.6	LEPF
MSTRG.21937.1	LFPC
MSTRG.21938.1	LFPC
MSTRG.21939.1	LFPC
MSTRG.21940.1	LEPF
MSTRG.21940.2	LEPF
MSTRG.21941.1	LEPF
MSTRG.21941.2	LEPF
MSTRG.21941.3	LEPF
MSTRG.21942.1	LEPF
MSTRG.21943.1	LFFC
MSTRG.21944.1	LEPF
MSTRG.21944.2	LEPF
MSTRG.21944.3	LEPF
MSTRG.21944.4	LEPF
MSTRG.21945.1	LEPF
MSTRG.21946.1	LFFF
MSTRG.21947.1	LEPF
MSTRG.21947.2	LEPF
MSTRG.21947.3	LEPF
MSTRG.21947.4	LEPF
MSTRG.21948.1	LEPF
MSTRG.21949.1	LEFF
MSTRG.2195.1	LFPF
MSTRG.21950.1	LEPF
MSTRG.21951.1	LFPF
MSTRG.21952.1	LEFF
MSTRG.21953.1	LEPF
MSTRG.21953.2	LEPF
MSTRG.21953.3	LEPF
MSTRG.21953.4	LEPF
MSTRG.21953.5	LEPF
MSTRG.21954.1	LEPF
MSTRG.21955.1	LEPF
MSTRG.21956.1	LEPF
MSTRG.21956.2	LEPF
MSTRG.21957.1	LEFF
MSTRG.21958.1	LEFF
MSTRG.21959.1	LEPF
MSTRG.2196.1	LEFC
MSTRG.2196.2	LEFC
MSTRG.2196.3	LEFC
MSTRG.21960.1	LEPF
MSTRG.21960.10	LEFF
MSTRG.21960.11	LEFF
MSTRG.21960.12	LEFF
MSTRG.21960.13	LEFF
MSTRG.21960.14	LEFF
MSTRG.21960.15	LEFF
MSTRG.21960.16	LEFF
MSTRG.21960.17	LEFF
MSTRG.21960.18	LEFF
MSTRG.21960.19	LEFF
MSTRG.21960.2	LEPF
MSTRG.21960.20	LEFF
MSTRG.21960.21	LEFF
MSTRG.21960.22	LEFF
MSTRG.21960.23	LEPF
MSTRG.21960.24	LEPF
MSTRG.21960.3	LEPF
MSTRG.21960.4	LEPF
MSTRG.21960.5	LEPF
MSTRG.21960.6	LEPF
MSTRG.21960.7	LEFF
MSTRG.21960.8	LEFF
MSTRG.21960.9	LEFF
MSTRG.21961.1	LEPF
MSTRG.21962.1	LEPF
MSTRG.21962.2	LEPF
MSTRG.21962.3	LEPF
MSTRG.21963.1	LEPF
MSTRG.21963.2	LEPF
MSTRG.21963.3	LEPF
MSTRG.21964.1	LEPF
MSTRG.21964.2	LEPF
MSTRG.21965.1	LEPF
MSTRG.21966.1	LEPF
MSTRG.21967.1	LEPF
MSTRG.21968.1	LEFF
MSTRG.21968.2	LEFF
MSTRG.21969.1	LEFF
MSTRG.2197.1	LEFC
MSTRG.21970.1	LFPF
MSTRG.21971.1	LEPF
MSTRG.21971.2	LEPF
MSTRG.21971.3	LEPF
MSTRG.21971.4	LEPF
MSTRG.21972.1	LFPF
MSTRG.21973.1	LEPF
MSTRG.21973.2	LEPF
MSTRG.21973.3	LEPF
MSTRG.21974.1	LEPF
MSTRG.21974.2	LEPF
MSTRG.21975.1	LFPF
MSTRG.21976.1	LEFF
MSTRG.21977.1	LEPF
MSTRG.21978.1	LEPF
MSTRG.21978.2	LEFF
MSTRG.21978.3	LEFF
MSTRG.21978.4	LEFF
MSTRG.21978.5	LEPF
MSTRG.21978.6	LEPF
MSTRG.21978.7	LEPF
MSTRG.21979.1	LEFF
MSTRG.21979.2	LEFF
MSTRG.2198.1	LEFC
MSTRG.21980.1	LEFF
MSTRG.21981.1	LEFF
MSTRG.21982.1	LEPF
MSTRG.21983.1	LEPF
MSTRG.21984.1	LEPF
MSTRG.21985.1	LEPF
MSTRG.21986.1	LEFF
MSTRG.21986.2	LEPF
MSTRG.21987.1	LEFF
MSTRG.21988.1	LEPF
MSTRG.21989.1	LEPF
MSTRG.2199.1	LEFC
MSTRG.21990.1	LEFF
MSTRG.21991.1	LEPF
MSTRG.21992.1	LEPF
MSTRG.21993.1	LEFF
MSTRG.21994.1	LFPF
MSTRG.21995.1	LFPF
MSTRG.21996.1	LFPF
MSTRG.21997.1	LEPF
MSTRG.21998.1	LEPF
MSTRG.21999.1	LFPF
MSTRG.22.1	LFPC
MSTRG.220.1	LEPF
MSTRG.220.2	LEPF
MSTRG.2200.1	LEFC
MSTRG.22000.1	LFPF
MSTRG.22001.1	LEPF
MSTRG.22002.1	LFPF
MSTRG.22003.1	LFPF
MSTRG.22005.1	LEFF
MSTRG.22006.1	LEFF
MSTRG.22006.2	LEPF
MSTRG.22007.1	LEPF
MSTRG.22007.2	LEPF
MSTRG.22008.1	LEPF
MSTRG.22008.2	LEPF
MSTRG.22009.1	LEPF
MSTRG.2201.1	LEFC
MSTRG.22010.1	LFPC
MSTRG.22011.1	FFPC
MSTRG.22012.1	LEFF
MSTRG.22013.1	LEFF
MSTRG.22014.1	LEPF
MSTRG.22015.1	LEPF
MSTRG.22016.1	LEPF
MSTRG.22017.1	LEFF
MSTRG.22018.1	LEPF
MSTRG.22019.1	LEPF
MSTRG.22019.2	LEPF
MSTRG.22019.3	LEPF
MSTRG.2202.1	LEFC
MSTRG.2202.2	LEFC
MSTRG.2202.3	LEFC
MSTRG.22020.1	LEPF
MSTRG.22020.2	LEPF
MSTRG.22020.3	LEPF
MSTRG.22021.1	LEPF
MSTRG.22021.2	LEPF
MSTRG.22022.1	LFPC
