gid	code
MSTRG.27461.1	LEFF
MSTRG.27461.2	LEFF
MSTRG.27461.3	LEFF
MSTRG.27462.1	LFPF
MSTRG.27463.1	LEPF
MSTRG.27464.1	LFPC
MSTRG.27465.1	LEFF
MSTRG.27466.1	LEPF
MSTRG.27466.2	LEPF
MSTRG.27466.3	LEPF
MSTRG.27466.4	LEPF
MSTRG.27466.5	LEPF
MSTRG.27466.6	LEPF
MSTRG.27467.1	LFPC
MSTRG.27468.1	LFPC
MSTRG.27469.1	LEPF
MSTRG.2747.1	LEPF
MSTRG.27470.1	LEPF
MSTRG.27470.2	LEPF
MSTRG.27470.3	LEPF
MSTRG.27470.4	LEPF
MSTRG.27471.1	LEFF
MSTRG.27471.2	LEFF
MSTRG.27472.1	LEFF
MSTRG.27472.10	LEFF
MSTRG.27472.11	LEFF
MSTRG.27472.12	LEFF
MSTRG.27472.13	LEFF
MSTRG.27472.14	LEFF
MSTRG.27472.15	LEFF
MSTRG.27472.16	LEFF
MSTRG.27472.17	LEFF
MSTRG.27472.18	LEFF
MSTRG.27472.19	LEFF
MSTRG.27472.2	LEFF
MSTRG.27472.20	LEFF
MSTRG.27472.21	LEFF
MSTRG.27472.22	LEFF
MSTRG.27472.23	LEFF
MSTRG.27472.24	LEFF
MSTRG.27472.25	LEFF
MSTRG.27472.26	LEFF
MSTRG.27472.27	LEPF
MSTRG.27472.28	LEFF
MSTRG.27472.29	LEFF
MSTRG.27472.3	LEFF
MSTRG.27472.30	LEFF
MSTRG.27472.31	LEFF
MSTRG.27472.32	LEPF
MSTRG.27472.4	LEFF
MSTRG.27472.5	LEFF
MSTRG.27472.6	LEFF
MSTRG.27472.7	LEFF
MSTRG.27472.8	LEFF
MSTRG.27472.9	LEFF
MSTRG.27473.1	LFPC
MSTRG.27474.1	LFPC
MSTRG.27475.1	LFPC
MSTRG.27476.1	LEPF
MSTRG.27476.2	LEPF
MSTRG.27476.3	LEPF
MSTRG.27477.1	LFPC
MSTRG.27478.1	LFPC
MSTRG.2748.1	LEPF
MSTRG.2748.2	LEPF
MSTRG.2748.3	LEPF
MSTRG.27480.1	LEFF
MSTRG.27480.2	LEFF
MSTRG.27480.3	LEFF
MSTRG.27480.4	LEFF
MSTRG.27480.5	LEFF
MSTRG.27480.6	LEFF
MSTRG.27480.7	LEFF
MSTRG.27481.1	LEPF
MSTRG.27481.2	LEPF
MSTRG.27482.1	LFPC
MSTRG.27483.1	LFPC
MSTRG.27484.1	LFPC
MSTRG.27485.1	LFPC
MSTRG.27486.1	LEPF
MSTRG.27486.2	LEPF
MSTRG.27486.3	LEPF
MSTRG.27486.4	LEPF
MSTRG.27486.5	LEPF
MSTRG.27486.6	LEFF
MSTRG.27487.1	LEPF
MSTRG.27488.1	LFPC
MSTRG.27489.1	LFPC
MSTRG.2749.1	LEFF
MSTRG.2749.2	LEFF
MSTRG.27490.1	LEPF
MSTRG.27490.2	LEPF
MSTRG.27491.1	LFPC
MSTRG.27492.1	LFFC
MSTRG.27493.1	LEPF
MSTRG.27494.1	LEPF
MSTRG.27494.2	LEPF
MSTRG.27494.3	LEPF
MSTRG.27494.4	LEPF
MSTRG.27494.5	LEPF
MSTRG.27495.1	LFPF
MSTRG.27496.1	LEPF
MSTRG.27497.1	LFFF
MSTRG.27498.1	LFPF
MSTRG.27499.1	LFPF
MSTRG.275.1	LFFC
MSTRG.2750.1	LFPC
MSTRG.27500.1	LFPC
MSTRG.27501.1	LFPC
MSTRG.27502.1	LFPC
MSTRG.27503.1	LFPC
MSTRG.27504.1	LFPC
MSTRG.27505.1	LFPC
MSTRG.27506.1	LFPC
MSTRG.27507.1	LEPF
MSTRG.27507.2	LEPF
MSTRG.27507.3	LEPF
MSTRG.27507.4	LEPF
MSTRG.27507.5	LEPF
MSTRG.27507.6	LEPF
MSTRG.27508.1	LEFF
MSTRG.27508.2	LEPF
MSTRG.27508.3	LEFF
MSTRG.27508.4	LEFF
MSTRG.27508.5	LEPF
MSTRG.27508.6	LEFF
MSTRG.27509.1	LEPF
MSTRG.27509.2	LEPF
MSTRG.27509.3	LEPF
MSTRG.27509.4	LEPF
MSTRG.27509.5	LEPF
MSTRG.27509.6	LEPF
MSTRG.27509.7	LEPF
MSTRG.27509.8	LEPF
MSTRG.27509.9	LEPF
MSTRG.2751.1	LFFC
MSTRG.27510.1	LEFF
MSTRG.27510.2	LEFF
MSTRG.27510.3	LEFF
MSTRG.27510.4	LEFF
MSTRG.27511.1	LEPF
MSTRG.27511.2	LEPF
MSTRG.27511.3	LEPF
MSTRG.27511.4	LEPF
MSTRG.27511.5	LEPF
MSTRG.27511.6	LEPF
MSTRG.27512.1	LEPF
MSTRG.27512.2	LEPF
MSTRG.27512.3	LEPF
MSTRG.27513.1	LFPC
MSTRG.27514.1	LFPC
MSTRG.27515.1	LEPF
MSTRG.27516.1	LFPC
MSTRG.27517.1	LFPC
MSTRG.27518.1	LFPC
MSTRG.27519.1	LFPC
MSTRG.2752.1	LEPF
MSTRG.2752.2	LEPF
MSTRG.2752.3	LEFF
MSTRG.27521.1	LFPC
MSTRG.27522.1	LFPF
MSTRG.27523.1	LFPF
MSTRG.27524.1	LFPF
MSTRG.27525.1	LFPF
MSTRG.27526.1	LEFF
MSTRG.27526.2	LEFF
MSTRG.27527.1	LEPF
MSTRG.27527.2	LEPF
MSTRG.27527.3	LEPF
MSTRG.27528.1	LEPF
MSTRG.27528.2	LEPF
MSTRG.27528.3	LEPF
MSTRG.27528.4	LEPF
MSTRG.27528.5	LEPF
MSTRG.27529.1	LFPC
MSTRG.2753.1	LEPF
MSTRG.27530.1	LEFF
MSTRG.27530.2	LEPF
MSTRG.27530.3	LEPF
MSTRG.27531.1	LFPF
MSTRG.27532.1	LFPC
MSTRG.27533.1	LEPF
MSTRG.27534.1	LEPF
MSTRG.27535.1	LEFF
MSTRG.27536.1	LFPC
MSTRG.27537.1	LEFF
MSTRG.27537.2	LEFF
MSTRG.27537.3	LEFF
MSTRG.27538.1	LFPF
MSTRG.27539.1	LFPF
MSTRG.2754.1	LFPC
MSTRG.27540.1	LFPF
MSTRG.27541.1	LFPF
MSTRG.27542.1	LEPF
MSTRG.27542.2	LEPF
MSTRG.27542.3	LEFF
MSTRG.27542.4	LEFF
MSTRG.27542.5	LEFF
MSTRG.27543.1	LFPC
MSTRG.27544.1	LFPC
MSTRG.27545.1	LFPF
MSTRG.27546.1	LFPC
MSTRG.27547.1	LEPF
MSTRG.27547.2	LEPF
MSTRG.27547.3	LEPF
MSTRG.27547.4	LEPF
MSTRG.27547.5	LEPF
MSTRG.27547.6	LEPF
MSTRG.27547.7	LEPF
MSTRG.27548.1	LFPC
MSTRG.27549.1	LEFF
MSTRG.27549.2	LEFF
MSTRG.27549.3	LEPF
MSTRG.27549.4	LEFF
MSTRG.27549.5	LEPF
MSTRG.27549.6	LEFF
MSTRG.27549.7	LEFF
MSTRG.2755.1	LFPF
MSTRG.27550.1	LFPC
MSTRG.27551.1	LFPC
MSTRG.27552.1	LEPF
MSTRG.27552.2	LEPF
MSTRG.27552.3	LEPF
MSTRG.27552.4	LEPF
MSTRG.27553.1	LEPF
MSTRG.27553.2	LEPF
MSTRG.27553.3	LEPF
MSTRG.27554.1	LEPF
MSTRG.27555.1	LEPF
MSTRG.27556.1	LFPC
MSTRG.27557.1	LFPC
MSTRG.27558.1	LFPC
MSTRG.27559.1	LFPC
MSTRG.2756.1	LEFF
MSTRG.2756.2	LEFF
MSTRG.27560.1	LFPF
MSTRG.27561.1	LEPF
MSTRG.27562.1	LEPF
MSTRG.27563.1	LEPF
MSTRG.27563.2	LEPF
MSTRG.27563.3	LEPF
MSTRG.27563.4	LEPF
MSTRG.27564.1	LEFF
MSTRG.27564.2	LEFF
MSTRG.27564.3	LEFF
MSTRG.27565.1	LEPF
MSTRG.27565.2	LEPF
MSTRG.27566.1	LFPC
MSTRG.27567.1	LEPF
MSTRG.27567.2	LEPF
MSTRG.27568.1	LFFC
MSTRG.27569.1	LFPC
MSTRG.2757.1	LEFC
MSTRG.27570.1	LEPF
MSTRG.27571.1	LEPF
MSTRG.27572.1	LEPF
MSTRG.27573.1	LEPF
MSTRG.27574.1	LEFF
MSTRG.27574.2	LEPF
MSTRG.27575.1	LEFF
MSTRG.27576.1	LEFC
MSTRG.27577.1	LEPF
MSTRG.27578.1	LEFF
MSTRG.27578.2	LEPF
MSTRG.27578.3	LEPF
MSTRG.27578.4	LEFF
MSTRG.27578.5	LEPF
MSTRG.27578.6	LEFF
MSTRG.27579.1	LEPF
MSTRG.2758.1	LFPC
MSTRG.27580.1	LEPF
MSTRG.27581.1	LEPF
MSTRG.27581.2	LEPF
MSTRG.27582.1	LEPF
MSTRG.27583.1	LEFF
MSTRG.27584.1	LEPF
MSTRG.27584.2	LEPF
MSTRG.27585.1	LEPF
MSTRG.27586.1	LEPF
MSTRG.27586.2	LEPF
MSTRG.27586.3	LEPF
MSTRG.27586.4	LEPF
MSTRG.27587.1	LEFC
MSTRG.27588.1	LFPC
MSTRG.27589.1	LEPF
MSTRG.2759.1	LFPC
MSTRG.27590.1	LEPF
MSTRG.27590.2	LEPF
MSTRG.27590.3	LEPF
MSTRG.27590.4	LEPF
MSTRG.27590.5	LEPF
MSTRG.27590.6	LEPF
MSTRG.27590.7	LEPF
MSTRG.27590.8	LEPF
MSTRG.27590.9	LEPF
MSTRG.27591.1	LFPC
MSTRG.27592.1	LEPF
MSTRG.27593.1	LEPF
MSTRG.27594.1	LEPF
MSTRG.27594.2	LEFF
MSTRG.27595.1	LFPC
MSTRG.27596.1	LEPF
MSTRG.27596.2	LEPF
MSTRG.27596.3	LEPF
MSTRG.27596.4	LEPF
MSTRG.27597.1	LEPF
MSTRG.27598.1	LEFF
MSTRG.27598.2	LEPF
MSTRG.27599.1	LFPC
MSTRG.276.1	LEPF
MSTRG.276.2	LEPF
MSTRG.276.3	LEPF
MSTRG.2760.1	LFPC
MSTRG.27600.1	LFPC
MSTRG.27601.1	LFPC
MSTRG.27602.1	LFPC
MSTRG.27603.1	LFPC
MSTRG.27604.1	LFPC
MSTRG.27605.1	LEPF
MSTRG.27605.2	LEPF
MSTRG.27605.3	LEPF
MSTRG.27605.4	LEPF
MSTRG.27605.5	LEPF
MSTRG.27605.6	LEPF
MSTRG.27606.1	LEPF
MSTRG.27606.2	LEPF
MSTRG.27607.1	LFPC
MSTRG.27609.1	LEFF
MSTRG.27609.2	LEFF
MSTRG.2761.1	LEPF
MSTRG.2761.2	LEPF
MSTRG.2761.3	LEPF
MSTRG.2761.4	LEPF
MSTRG.2761.5	LEPF
MSTRG.2761.6	LEPF
MSTRG.2761.7	LEPF
MSTRG.27610.1	LFPC
MSTRG.27611.1	LEFF
MSTRG.27611.2	LEFF
MSTRG.27611.3	LEFF
MSTRG.27611.4	LEPF
MSTRG.27612.1	LFPC
MSTRG.27613.1	LFPC
MSTRG.27614.1	LFPC
MSTRG.27615.1	LFPC
MSTRG.27616.1	LFPC
MSTRG.27617.1	LFPC
MSTRG.27618.1	LEPF
MSTRG.27618.2	LEPF
MSTRG.27619.1	LEFF
MSTRG.2762.1	LFPC
MSTRG.27620.1	LEPF
MSTRG.27620.2	LEPF
MSTRG.27620.3	LEPF
MSTRG.27620.4	LEPF
MSTRG.27620.5	LEPF
MSTRG.27621.1	LFPC
MSTRG.27622.1	LFPC
MSTRG.27623.1	LFPC
MSTRG.27624.1	LFPC
MSTRG.27625.1	LFPC
MSTRG.27626.1	LFPC
MSTRG.27627.1	LFFC
MSTRG.27628.1	LFPC
MSTRG.27629.1	LFPC
MSTRG.2763.1	LEFF
MSTRG.27630.1	LFPC
MSTRG.27631.1	LFPC
MSTRG.27632.1	LFPC
MSTRG.27633.1	LEPF
MSTRG.27634.1	LEPF
MSTRG.27634.2	LEPF
MSTRG.27634.3	LEPF
MSTRG.27634.4	LEPF
MSTRG.27634.5	LEPF
MSTRG.27635.1	LFPC
MSTRG.27636.1	LFPC
MSTRG.27637.1	LEFF
MSTRG.27637.10	LEFF
MSTRG.27637.11	LEFF
MSTRG.27637.12	LEPF
MSTRG.27637.13	LEFF
MSTRG.27637.2	LEFF
MSTRG.27637.3	LEFF
MSTRG.27637.4	LEFF
MSTRG.27637.5	LEFF
MSTRG.27637.6	LEFF
MSTRG.27637.7	LEFF
MSTRG.27637.8	LEFF
MSTRG.27637.9	LEFF
MSTRG.27638.1	LEPF
MSTRG.27638.2	LEPF
MSTRG.27638.3	LEPF
MSTRG.27638.4	LEPF
MSTRG.27638.5	LEPF
MSTRG.27638.6	LEPF
MSTRG.27638.7	LEPF
MSTRG.27639.1	LEPF
MSTRG.27639.2	LEFF
MSTRG.27639.3	LEFF
MSTRG.2764.1	LFPF
MSTRG.27640.1	LEFF
MSTRG.27640.2	LEFF
MSTRG.27640.3	LEFF
MSTRG.27640.4	LEFF
MSTRG.27640.5	LEFF
MSTRG.27640.6	LEFF
MSTRG.27640.7	LEFF
MSTRG.27640.8	LEFF
MSTRG.27640.9	LEFF
MSTRG.27641.1	LFFF
MSTRG.27642.1	LFPC
MSTRG.27643.1	LFPC
MSTRG.27644.1	LEPF
MSTRG.27645.1	LEFF
MSTRG.27645.2	LEFF
MSTRG.27646.1	LEPF
MSTRG.27646.10	LEPF
MSTRG.27646.11	LEPF
MSTRG.27646.12	LEPF
MSTRG.27646.13	LEPF
MSTRG.27646.14	LEPF
MSTRG.27646.2	LEPF
MSTRG.27646.3	LEPF
MSTRG.27646.4	LEPF
MSTRG.27646.5	LEPF
MSTRG.27646.6	LEPF
MSTRG.27646.7	LEPF
MSTRG.27646.8	LEPF
MSTRG.27646.9	LEPF
MSTRG.27647.1	LEPF
MSTRG.27647.2	LEPF
MSTRG.27648.1	LEFF
MSTRG.27648.2	LEPF
MSTRG.27648.3	LEPF
MSTRG.27649.1	LFPC
MSTRG.2765.1	LEPF
MSTRG.27650.1	LFPC
MSTRG.27651.1	LEPF
MSTRG.27651.2	LEPF
MSTRG.27651.3	LEFF
MSTRG.27651.4	LEPF
MSTRG.27651.5	LEPF
MSTRG.27651.6	LEPF
MSTRG.27651.7	LEPF
MSTRG.27652.1	LEPF
MSTRG.27653.1	LEPF
MSTRG.27654.1	LFPF
MSTRG.27655.1	LFPF
MSTRG.27656.1	LFPF
MSTRG.27657.1	LEPF
MSTRG.27657.10	LEPF
MSTRG.27657.11	LEPF
MSTRG.27657.12	LEFF
MSTRG.27657.13	LEPF
MSTRG.27657.14	LEPF
MSTRG.27657.15	LEPF
MSTRG.27657.16	LEPF
MSTRG.27657.17	LEPF
MSTRG.27657.18	LEPF
MSTRG.27657.19	LEFF
MSTRG.27657.2	LEPF
MSTRG.27657.20	LEFF
MSTRG.27657.21	LEPF
MSTRG.27657.22	LEPF
MSTRG.27657.23	LEPF
MSTRG.27657.24	LEFF
MSTRG.27657.25	LEPF
MSTRG.27657.26	LEFF
MSTRG.27657.27	LEFF
MSTRG.27657.28	LEPF
MSTRG.27657.29	LEPF
MSTRG.27657.3	LEPF
MSTRG.27657.4	LEPF
MSTRG.27657.5	LEPF
MSTRG.27657.6	LEPF
MSTRG.27657.7	LEPF
MSTRG.27657.8	LEPF
MSTRG.27657.9	LEPF
MSTRG.27658.1	LEFF
MSTRG.27659.1	LEPF
MSTRG.2766.1	LFPC
MSTRG.27660.1	LFPC
MSTRG.27661.1	LEPF
MSTRG.27661.2	LEPF
MSTRG.27661.3	LEPF
MSTRG.27662.1	LFPC
MSTRG.27663.1	LEPF
MSTRG.27664.1	LFPC
MSTRG.27665.1	LEPF
MSTRG.27666.1	LEPF
MSTRG.27666.2	LEPF
MSTRG.27666.3	LEPF
MSTRG.27667.1	LFPC
MSTRG.27668.1	LFPC
MSTRG.27669.1	LEPF
MSTRG.27669.2	LEPF
MSTRG.2767.1	LEPF
MSTRG.2767.2	LEPF
MSTRG.2767.3	LEPF
MSTRG.2767.4	LEPF
MSTRG.2767.5	LEPF
MSTRG.2767.6	LEPF
MSTRG.27670.1	LFPC
MSTRG.27671.1	LFPC
MSTRG.27672.1	LFPC
MSTRG.27673.1	LFPC
MSTRG.27674.1	LFPF
MSTRG.27675.1	LFPF
MSTRG.27676.1	LFPF
MSTRG.27677.1	LFPC
MSTRG.27678.1	LEPF
MSTRG.27678.2	LEPF
MSTRG.27679.1	LEFF
MSTRG.27679.2	LEFF
MSTRG.27679.3	LEFF
MSTRG.2768.1	LFFC
MSTRG.27680.1	LFPC
MSTRG.27681.1	LFPC
MSTRG.27682.1	LFPC
MSTRG.27683.1	LFPC
MSTRG.27684.1	LFPC
MSTRG.27686.1	LFPC
MSTRG.27687.1	LFPC
MSTRG.27688.1	LEFF
MSTRG.27688.2	LEPF
MSTRG.27688.3	LEFF
MSTRG.27689.1	LEPF
MSTRG.27689.2	LEPF
MSTRG.2769.1	LEPF
MSTRG.2769.2	LEPF
MSTRG.27690.1	LFPC
MSTRG.27691.1	LFPC
MSTRG.27692.1	LFPC
MSTRG.27693.1	LFPC
MSTRG.27694.1	LEPF
MSTRG.27694.2	LEPF
MSTRG.27694.3	LEFF
MSTRG.27694.4	LEPF
MSTRG.27694.5	LEPF
MSTRG.27694.6	LEPF
MSTRG.27694.7	LEPF
MSTRG.27694.8	LEPF
MSTRG.27695.1	LEFF
MSTRG.27695.10	LEFF
MSTRG.27695.11	LEFF
MSTRG.27695.12	LEFF
MSTRG.27695.13	LEPF
MSTRG.27695.2	LEPF
MSTRG.27695.3	LEFF
MSTRG.27695.4	LEPF
MSTRG.27695.5	LEFF
MSTRG.27695.6	LEPF
MSTRG.27695.7	LEPF
MSTRG.27695.8	LEFF
MSTRG.27695.9	LEFF
MSTRG.27697.1	LFPC
MSTRG.27698.1	LEFF
MSTRG.27698.2	LEPF
MSTRG.27698.3	LEPF
MSTRG.27699.1	LEPF
MSTRG.27699.10	LEPF
MSTRG.27699.11	LEPF
MSTRG.27699.12	LEPF
MSTRG.27699.13	LEPF
MSTRG.27699.14	LEPF
MSTRG.27699.15	LEPF
MSTRG.27699.16	LEPF
MSTRG.27699.17	LEPF
MSTRG.27699.18	LEPF
MSTRG.27699.19	LEPF
MSTRG.27699.2	LEPF
MSTRG.27699.20	LEPF
MSTRG.27699.21	LEPF
MSTRG.27699.22	LEPF
MSTRG.27699.23	LEPF
MSTRG.27699.24	LEPF
MSTRG.27699.25	LEPF
MSTRG.27699.27	LEPF
MSTRG.27699.28	LEPF
MSTRG.27699.29	LEPF
MSTRG.27699.3	LEPF
MSTRG.27699.4	LEPF
MSTRG.27699.5	LEPF
MSTRG.27699.6	LEPF
MSTRG.27699.7	LEPF
MSTRG.27699.8	LEPF
MSTRG.27699.9	LEPF
MSTRG.277.1	LEFF
MSTRG.2770.1	LEPF
MSTRG.2770.2	LEPF
MSTRG.27700.1	LEFC
MSTRG.27702.1	LFPC
MSTRG.27703.1	LFPC
MSTRG.27704.1	LEFF
MSTRG.27704.2	LEFF
MSTRG.27704.3	LEFF
MSTRG.27704.4	LEFF
MSTRG.27704.5	LEFF
MSTRG.27704.6	LEFF
MSTRG.27704.7	LEFF
MSTRG.27704.8	LEFF
MSTRG.27705.1	LFPC
MSTRG.27706.1	LEPF
MSTRG.27706.10	LEPF
MSTRG.27706.11	LEPF
MSTRG.27706.12	LEPF
MSTRG.27706.2	LEPF
MSTRG.27706.3	LEPF
MSTRG.27706.4	LEPF
MSTRG.27706.5	LEPF
MSTRG.27706.6	LEPF
MSTRG.27706.7	LEPF
MSTRG.27706.8	LEPF
MSTRG.27706.9	LEPF
MSTRG.27707.1	LEPF
MSTRG.27707.2	LEPF
MSTRG.27707.3	LEPF
MSTRG.27708.1	LEPF
MSTRG.27708.2	LEFF
MSTRG.27708.3	LEFF
MSTRG.27708.4	LEPF
MSTRG.27708.5	LEPF
MSTRG.27709.1	LEFF
MSTRG.27709.2	LEFF
MSTRG.27709.3	LEPF
MSTRG.27709.4	LEPF
MSTRG.2771.1	LEPF
MSTRG.27710.1	LEFF
MSTRG.27711.1	LEFF
MSTRG.27712.1	LEPF
MSTRG.27713.1	LFPF
MSTRG.27714.1	LEPF
MSTRG.27715.1	LEPF
MSTRG.27715.2	LEPF
MSTRG.27715.3	LEPF
MSTRG.27716.1	LEFF
MSTRG.27716.2	LEFF
MSTRG.27716.3	LEFF
MSTRG.27716.4	LEFF
MSTRG.27716.5	LEPF
MSTRG.27717.1	LEFF
MSTRG.27717.2	LEFC
MSTRG.27718.1	FFPC
MSTRG.27719.1	LEPF
MSTRG.27720.1	LFPC
MSTRG.27721.1	LFPC
MSTRG.27722.1	LEFF
MSTRG.27722.2	LEFF
MSTRG.27723.1	LFPC
MSTRG.27724.1	LEPF
MSTRG.27724.2	LEPF
MSTRG.27724.3	LEPF
MSTRG.27725.1	LFPF
MSTRG.27726.1	LFPF
MSTRG.27727.1	LEPF
MSTRG.27728.1	LFPF
MSTRG.27729.1	LEPF
MSTRG.2773.1	LEPF
MSTRG.2773.2	LEPF
MSTRG.2773.3	LEPF
MSTRG.27730.1	LEFF
MSTRG.27732.1	LEFF
MSTRG.27734.1	LFPC
MSTRG.27735.1	LEPF
MSTRG.27735.10	LEPF
MSTRG.27735.11	LEPF
MSTRG.27735.2	LEPF
MSTRG.27735.3	LEPF
MSTRG.27735.4	LEPF
MSTRG.27735.5	LEPF
MSTRG.27735.6	LEPF
MSTRG.27735.7	LEPF
MSTRG.27735.8	LEPF
MSTRG.27735.9	LEPF
MSTRG.27736.1	LFPC
MSTRG.27737.1	LFPC
MSTRG.27738.1	LEPF
MSTRG.27739.1	LEPF
MSTRG.2774.1	LFPC
MSTRG.27740.1	LEPF
MSTRG.27740.2	LEPF
MSTRG.27740.3	LEPF
MSTRG.27741.1	LEPF
MSTRG.27742.1	LEPF
MSTRG.27743.1	LFPF
MSTRG.27744.1	LFPC
MSTRG.27745.1	LFPC
MSTRG.27746.1	LFPC
MSTRG.27747.1	LEFF
MSTRG.27747.10	LEFF
MSTRG.27747.11	LEFF
MSTRG.27747.12	LEFF
MSTRG.27747.13	LEFF
MSTRG.27747.14	LEFF
MSTRG.27747.15	LEFF
MSTRG.27747.16	LEFF
MSTRG.27747.2	LEFF
MSTRG.27747.3	LEFF
MSTRG.27747.4	LEFF
MSTRG.27747.5	LEFF
MSTRG.27747.6	LEFF
MSTRG.27747.7	LEFF
MSTRG.27747.8	LEFF
MSTRG.27747.9	LEFF
MSTRG.27748.1	LFPC
MSTRG.27749.1	LFPC
MSTRG.2775.1	LEPF
MSTRG.27750.1	LFPC
MSTRG.27751.1	LFPC
MSTRG.27752.1	LFPF
MSTRG.27753.1	LFPF
MSTRG.27754.1	LFPF
MSTRG.27755.1	LEPF
MSTRG.27755.2	LEPF
MSTRG.27755.3	LEPF
MSTRG.27755.4	LEPF
MSTRG.27755.5	LEPF
MSTRG.27755.6	LEPF
MSTRG.27756.1	LFPC
MSTRG.27757.1	LEPF
MSTRG.27758.1	LEPF
MSTRG.27759.1	LEPF
MSTRG.27759.2	LEPF
MSTRG.2776.1	LFPC
MSTRG.27760.1	LFPF
MSTRG.27761.1	LEPF
MSTRG.27761.2	LEPF
MSTRG.27762.1	LFPC
MSTRG.27763.1	LEPF
MSTRG.27763.2	LEPF
MSTRG.27763.3	LEPF
MSTRG.27763.4	LEPF
MSTRG.27764.1	LEPF
MSTRG.27764.2	LEPF
MSTRG.27765.1	LEPF
MSTRG.27766.1	LFPC
MSTRG.27767.1	LFPC
MSTRG.27768.1	LFPC
MSTRG.27769.1	LEFF
MSTRG.27769.2	LEFF
MSTRG.27769.3	LEFF
MSTRG.27769.4	LEFF
MSTRG.27769.5	LEFF
MSTRG.27769.6	LEPF
MSTRG.2777.1	LFPC
MSTRG.27770.1	LFPF
MSTRG.27771.1	FFPF
MSTRG.27772.1	LFPF
MSTRG.27773.1	LFPF
MSTRG.27774.1	LFPC
MSTRG.27775.1	LEPF
MSTRG.27775.2	LEFF
MSTRG.27775.3	LEPF
MSTRG.27775.4	LEFF
MSTRG.27776.1	LFPC
MSTRG.27777.1	LEFF
MSTRG.27778.1	LFPC
MSTRG.27779.1	LFPC
MSTRG.2778.1	LEPF
MSTRG.27780.1	LFPC
MSTRG.27781.1	LEPF
MSTRG.27781.2	LEPF
MSTRG.27781.3	LEFF
MSTRG.27781.4	LEPF
MSTRG.27781.5	LEPF
MSTRG.27781.6	LEPF
MSTRG.27781.7	LEPF
MSTRG.27784.1	LEFF
MSTRG.27785.1	LEFF
MSTRG.27785.2	LEFF
MSTRG.27785.3	LEFF
MSTRG.27785.4	LEFF
MSTRG.27785.5	LEFF
MSTRG.27785.6	LEFF
MSTRG.27786.1	LEPF
MSTRG.27786.2	LEPF
MSTRG.27786.3	LEPF
MSTRG.27787.1	LFPC
MSTRG.27788.1	LFPF
MSTRG.27789.1	LFPF
MSTRG.2779.1	LEFF
MSTRG.2779.2	LEPF
MSTRG.2779.3	LEFF
MSTRG.2779.4	LEFF
MSTRG.2779.5	LEFF
MSTRG.27790.1	LFPF
MSTRG.27791.1	LEPF
MSTRG.27791.2	LEPF
MSTRG.27791.3	LEPF
MSTRG.27792.1	LEPF
MSTRG.27792.2	LEPF
MSTRG.27792.3	LEPF
MSTRG.27793.1	LEPF
MSTRG.27794.1	LEPF
MSTRG.27794.2	LEPF
MSTRG.27794.3	LEFF
MSTRG.27795.1	LEFF
MSTRG.27795.2	LEPF
MSTRG.27795.3	LEPF
MSTRG.27795.4	LEFF
MSTRG.27795.5	LEFF
MSTRG.27795.6	LEFF
MSTRG.27795.7	LEFF
MSTRG.27796.1	LFPC
MSTRG.27797.1	LEPF
MSTRG.27797.2	LEPF
MSTRG.27797.3	LEPF
MSTRG.27798.1	LEPF
MSTRG.27799.1	LEPF
MSTRG.27799.2	LEPF
MSTRG.27799.3	LEPF
MSTRG.278.1	LFPC
MSTRG.2780.1	LFPC
MSTRG.27800.1	LEPF
MSTRG.27801.1	LFFC
MSTRG.27802.1	LFPC
MSTRG.27803.1	LFPC
MSTRG.27804.1	LFFC
MSTRG.27805.1	LFPC
MSTRG.27806.1	LFFF
MSTRG.27807.1	LEPF
MSTRG.27807.2	LEPF
MSTRG.27808.1	LFFC
MSTRG.27809.1	LFPC
MSTRG.2781.1	LFPC
MSTRG.27810.1	LEFF
MSTRG.27811.1	LEFF
MSTRG.27811.2	LEPF
MSTRG.27811.3	LEPF
MSTRG.27811.4	LEFF
MSTRG.27812.1	LEPF
MSTRG.27812.2	LEPF
MSTRG.27812.3	LEPF
MSTRG.27813.1	LEPF
MSTRG.27813.2	LEPF
MSTRG.27813.3	LEPF
MSTRG.27813.4	LEPF
MSTRG.27813.5	LEPF
MSTRG.27814.1	LFPC
MSTRG.27815.1	LFPC
MSTRG.27816.1	LEFF
MSTRG.27816.2	LEFF
MSTRG.27817.1	LEPF
MSTRG.27818.1	LEPF
MSTRG.27818.2	LEFF
MSTRG.27818.3	LEFF
MSTRG.27819.1	LFPC
MSTRG.2782.1	LEPF
MSTRG.2782.2	LEPF
MSTRG.2782.3	LEPF
MSTRG.2782.4	LEPF
MSTRG.27820.1	LFPC
MSTRG.27821.1	LFPC
MSTRG.27822.1	LEPF
MSTRG.27823.1	LFPC
MSTRG.27824.1	LFPC
MSTRG.27825.1	LEPF
MSTRG.27825.10	LEPF
MSTRG.27825.11	LEPF
MSTRG.27825.12	LEPF
MSTRG.27825.2	LEPF
MSTRG.27825.3	LEFF
MSTRG.27825.4	LEPF
MSTRG.27825.5	LEFF
MSTRG.27825.6	LEFF
MSTRG.27825.7	LEPF
MSTRG.27825.8	LEPF
MSTRG.27825.9	LEPF
MSTRG.27826.1	LEFF
MSTRG.27826.2	LEFF
MSTRG.27826.3	LEFF
MSTRG.27826.4	LEFF
MSTRG.27827.1	LEFF
MSTRG.27828.1	LEFF
