Transcript_id	Index	Coding_score
MSTRG.13500.1	noncoding	0.4307405706612921
MSTRG.13502.1	noncoding	0.0014788489031976602
MSTRG.13503.1	noncoding	0.017897652615140387
MSTRG.13504.1	noncoding	0.09627653635257481
MSTRG.13505.1	noncoding	0.008168080558792716
MSTRG.13506.1	noncoding	0.006859505854431308
MSTRG.13507.1	coding	0.9667144661973611
MSTRG.13507.2	coding	0.8486728288607249
MSTRG.13507.3	coding	0.9186581352340014
MSTRG.13508.1	noncoding	0.16912170620429007
MSTRG.13509.1	coding	0.9992407479653129
MSTRG.13510.1	coding	0.6930800694742051
MSTRG.13510.2	coding	0.6191366881278301
MSTRG.13510.3	coding	0.5056867113151496
MSTRG.13510.4	noncoding	0.3452431716424727
MSTRG.13510.5	noncoding	0.27608513197419615
MSTRG.13510.6	noncoding	0.36693064575143725
MSTRG.13510.7	coding	0.5739481968298209
MSTRG.13511.1	coding	0.999954074309777
MSTRG.13511.2	coding	0.9999669467621554
MSTRG.13511.3	coding	0.6477298160219314
MSTRG.13513.2	coding	0.9995801463030631
MSTRG.13513.1	coding	0.999497530505384
MSTRG.13513.3	coding	0.9995200084099055
MSTRG.13513.4	coding	0.9984707445357405
MSTRG.13513.5	coding	0.9988867396189816
MSTRG.13513.7	coding	0.9997784704098286
MSTRG.13513.6	coding	0.9991179826568669
MSTRG.13513.9	coding	0.9997492069678837
MSTRG.13513.8	coding	0.9996905114608714
MSTRG.13513.10	coding	0.9996401084684522
MSTRG.13514.1	coding	0.9434313312197665
MSTRG.13514.3	coding	0.9577023538794822
MSTRG.13514.4	coding	0.9661225890261986
MSTRG.13514.2	coding	0.934755476385765
MSTRG.13514.5	coding	0.9443977243466939
MSTRG.13514.6	coding	0.9368516340664332
MSTRG.13514.7	coding	0.9642243057570316
MSTRG.13514.8	coding	0.9568328404522335
MSTRG.13514.9	coding	0.8627472964270307
MSTRG.13514.10	coding	0.9419697206975544
MSTRG.13514.12	coding	0.9247445077598943
MSTRG.13514.13	coding	0.9514635264822371
MSTRG.13514.11	coding	0.8793958020131799
MSTRG.13514.14	coding	0.9438792261770076
MSTRG.13514.16	coding	0.9465136423762427
MSTRG.13514.15	coding	0.9549566607609667
MSTRG.13514.17	coding	0.9318536658691561
MSTRG.13514.18	coding	0.9291986448982048
MSTRG.13514.19	coding	0.9371085817536109
MSTRG.13512.1	coding	0.7060420345811074
MSTRG.13512.2	coding	0.8516073045887684
MSTRG.13512.3	coding	0.5963920516103286
MSTRG.13520.4	coding	0.9570792840231664
MSTRG.13520.1	coding	0.8621889732894554
MSTRG.13520.2	coding	0.8115457379829782
MSTRG.13520.3	coding	0.8621889732894554
MSTRG.13520.5	coding	0.8525031874022784
MSTRG.13515.1	noncoding	0.034218143156261094
MSTRG.13516.1	noncoding	0.004131732885234691
MSTRG.13517.1	coding	0.9999942215471679
MSTRG.13517.2	coding	0.9999942296002885
MSTRG.13519.1	coding	0.6177221092092794
MSTRG.13518.1	noncoding	0.09226038007664447
MSTRG.13521.1	coding	0.9987483558937625
MSTRG.13522.1	coding	0.6314096758155325
MSTRG.13522.2	coding	0.6093515215257329
MSTRG.13521.2	coding	0.861978588460197
MSTRG.13523.1	noncoding	0.024075633912318293
MSTRG.13524.1	coding	0.9967819563668836
MSTRG.13525.1	coding	0.895135967270388
MSTRG.13525.2	coding	0.8950919132914373
MSTRG.13525.3	coding	0.6202090719116674
MSTRG.13526.1	coding	0.8221821946191424
MSTRG.13526.2	coding	0.6557398718522547
MSTRG.13526.3	coding	0.9653190101023582
MSTRG.13526.4	coding	0.9436677718010948
MSTRG.13527.1	noncoding	0.4223067792434221
MSTRG.13527.2	noncoding	0.15365124317365964
MSTRG.13527.3	coding	0.756326698513742
MSTRG.13527.4	noncoding	0.3400289133025476
MSTRG.13527.5	noncoding	0.140043655311212
MSTRG.13528.1	noncoding	0.001091666566463813
MSTRG.13529.1	noncoding	0.0011344891122478387
MSTRG.13530.1	noncoding	0.0017664614851948387
MSTRG.13531.1	noncoding	0.09638684922890213
MSTRG.13531.2	noncoding	0.2662029591936006
MSTRG.13531.3	noncoding	0.11874508455903085
MSTRG.13533.1	coding	0.9109811420450835
MSTRG.13533.2	coding	0.8919278036538553
MSTRG.13533.3	coding	0.6261879988433802
MSTRG.13533.4	coding	0.6502321623386996
MSTRG.13533.6	noncoding	0.3917960273858364
MSTRG.13533.5	coding	0.9268580205783503
MSTRG.13533.7	coding	0.9609312712297771
MSTRG.13533.8	coding	0.9386096721265839
MSTRG.13533.9	coding	0.7864589086216237
MSTRG.13533.10	coding	0.8387770207201937
MSTRG.13533.11	noncoding	0.3961714315884481
MSTRG.13534.1	coding	0.6251383212840634
MSTRG.13534.2	noncoding	0.4058520841452928
MSTRG.13534.3	coding	0.5147829403452308
MSTRG.13534.4	coding	0.5418178321880914
MSTRG.13534.5	coding	0.618825391193764
MSTRG.13534.6	noncoding	0.41313723835944977
MSTRG.13535.1	coding	0.5511796117767073
MSTRG.13536.1	coding	0.685240625343864
MSTRG.13536.2	coding	0.909161171341475
MSTRG.13537.1	coding	0.67291074412895
MSTRG.13538.1	coding	0.9654107318691514
MSTRG.13538.2	coding	0.8958315630927206
MSTRG.13538.3	coding	0.8467329878343848
MSTRG.13538.4	coding	0.8135102347317816
MSTRG.13538.5	coding	0.9620298526898324
MSTRG.13538.6	coding	0.9801109526380378
MSTRG.13538.7	coding	0.9022406894762053
MSTRG.13532.1	noncoding	0.14694085655715888
MSTRG.13540.1	coding	0.9988341915393159
MSTRG.13540.2	coding	0.9988342342853929
MSTRG.13540.3	coding	0.999178925788742
MSTRG.13540.4	coding	0.9981174364520582
MSTRG.13540.5	coding	0.9989700374469436
MSTRG.13540.6	coding	0.9993049262894242
MSTRG.13540.7	coding	0.9985771895978779
MSTRG.13540.8	coding	0.998659330747199
MSTRG.13540.9	coding	0.9995535467298885
MSTRG.13540.10	coding	0.9992911466917976
MSTRG.13540.11	coding	0.7598426168610296
MSTRG.13541.1	coding	0.9999892417582505
MSTRG.13541.2	coding	0.9999833102603366
MSTRG.13541.3	coding	0.9999958536730299
MSTRG.13542.1	coding	0.9997943018188562
MSTRG.13542.2	coding	0.9998614849835948
MSTRG.13542.3	coding	0.9997557016488708
MSTRG.13539.1	coding	0.9979525958918544
MSTRG.13539.2	coding	0.997952603257941
MSTRG.13539.3	coding	0.9958820181556649
MSTRG.13539.4	coding	0.9959283789114186
MSTRG.13539.5	coding	0.9955602991397906
MSTRG.13539.6	coding	0.9478839539625283
MSTRG.13539.7	noncoding	0.252029188454989
MSTRG.13554.1	coding	0.9999909248508706
MSTRG.13555.1	coding	0.6051163550564331
MSTRG.13555.2	coding	0.9994438605588685
MSTRG.13555.3	coding	0.9996986167313837
MSTRG.13555.4	coding	0.5836131955452716
MSTRG.13555.5	coding	0.9978452257085327
MSTRG.13555.6	coding	0.9990278972685404
MSTRG.13555.7	coding	0.9980674402469227
MSTRG.13555.8	coding	0.9973251995469455
MSTRG.13555.9	coding	0.9949526942427439
MSTRG.13556.1	noncoding	0.12036200709167956
MSTRG.13555.10	coding	0.9986916296460728
MSTRG.13555.11	coding	0.8668813141239604
MSTRG.13555.12	coding	0.9815814381476105
MSTRG.13555.13	coding	0.8568755838425314
MSTRG.13555.14	coding	0.8881273261516146
MSTRG.13557.1	coding	0.9694924917083121
MSTRG.13557.3	coding	0.9356898604603445
MSTRG.13557.2	coding	0.9742973802794208
MSTRG.13558.1	coding	0.6468156170299316
MSTRG.13558.2	coding	0.5154974949710415
MSTRG.13559.1	noncoding	0.20896308860890916
MSTRG.13560.1	coding	0.7139736202216269
MSTRG.13560.2	coding	0.829617658732975
MSTRG.13560.3	coding	0.8316527892831405
MSTRG.13560.4	coding	0.8693713493656953
MSTRG.13560.5	coding	0.9514060642327079
MSTRG.13560.6	noncoding	0.3588693927759201
MSTRG.13545.1	coding	0.9834303428076764
MSTRG.13545.2	coding	0.9673818215171114
MSTRG.13545.3	coding	0.963029362155124
MSTRG.13545.4	coding	0.9851605317585955
MSTRG.13545.5	coding	0.98408070607386
MSTRG.13545.6	coding	0.9651535819713641
MSTRG.13546.1	coding	0.9957713540281407
MSTRG.13545.7	coding	0.8382272573538414
MSTRG.13546.2	coding	0.6682156135034408
MSTRG.13543.1	noncoding	0.15992490500295137
MSTRG.13543.2	noncoding	0.433948718984108
MSTRG.13544.1	coding	0.99882823949348
MSTRG.13544.2	coding	0.9990459323753464
MSTRG.13547.1	coding	0.9877779615645061
MSTRG.13547.2	coding	0.9793311320886297
MSTRG.13547.3	noncoding	0.400956512713257
MSTRG.13547.4	noncoding	0.3507717751812791
MSTRG.13548.1	coding	0.7125178870129215
MSTRG.13548.2	noncoding	0.4140972115557584
MSTRG.13548.3	coding	0.681248940488609
MSTRG.13548.4	coding	0.5797959362385823
MSTRG.13549.1	coding	0.9994323644507356
MSTRG.13549.2	coding	0.9994851228018325
MSTRG.13549.3	coding	0.9995394950220905
MSTRG.13550.1	coding	0.9745809348184107
MSTRG.13550.2	coding	0.9780907454592314
MSTRG.13550.3	coding	0.9630383944416484
MSTRG.13550.4	coding	0.7795716708007042
MSTRG.13552.1	coding	0.9964652321050484
MSTRG.13552.2	coding	0.9330598799177433
MSTRG.13553.1	noncoding	0.04835896541030077
MSTRG.13551.1	noncoding	0.006244848424021236
MSTRG.13561.1	coding	0.9913946659813345
MSTRG.13561.2	coding	0.9907877357333849
MSTRG.13561.3	coding	0.9992972783407115
MSTRG.13561.4	coding	0.9969920171437946
MSTRG.13561.5	coding	0.9944188065482965
MSTRG.13561.6	coding	0.6929945805656119
MSTRG.13561.7	coding	0.505675535703163
MSTRG.13564.1	coding	0.6720009029855948
MSTRG.13564.2	coding	0.8785558895217412
MSTRG.13564.3	coding	0.7475168352435546
MSTRG.13565.1	coding	0.9779038243038968
MSTRG.13565.2	coding	0.961186312804743
MSTRG.13565.3	coding	0.8762251606536686
MSTRG.13562.1	coding	0.5242272035002621
MSTRG.13563.1	noncoding	0.19640473485653534
MSTRG.13566.1	coding	0.5568792500775659
MSTRG.13566.2	coding	0.5971229192449685
MSTRG.13566.3	coding	0.6209916379768156
MSTRG.13568.1	coding	0.9816055534911207
MSTRG.13568.2	coding	0.9925828847919118
MSTRG.13568.3	coding	0.9871625209038888
MSTRG.13568.4	coding	0.9833853875496505
MSTRG.13568.5	coding	0.9702995140317308
MSTRG.13568.6	coding	0.9976470071744146
MSTRG.13567.1	coding	0.9985212453761568
MSTRG.13569.1	coding	0.9998534993593566
MSTRG.13570.1	coding	0.9923315628822337
MSTRG.13571.1	coding	0.9999999999419764
MSTRG.13571.2	coding	0.9999995610558822
MSTRG.13571.3	coding	0.8158169968270143
MSTRG.13572.1	noncoding	0.017731589015400256
MSTRG.13573.1	noncoding	0.007979441710733249
MSTRG.13574.1	coding	0.999766628850983
MSTRG.13575.1	coding	0.9999545904660703
MSTRG.13575.2	coding	0.9999949558447274
MSTRG.13575.3	coding	0.9999281382576738
MSTRG.13576.1	coding	0.9960755747698614
MSTRG.13576.2	coding	0.9989738994738921
MSTRG.13576.3	coding	0.5085554776949469
MSTRG.13580.1	coding	0.8440591139287043
MSTRG.13580.2	coding	0.7755001120957312
MSTRG.13581.1	coding	0.9414400070495031
MSTRG.13581.2	coding	0.9476309075155601
MSTRG.13581.3	coding	0.9557432259041707
MSTRG.13581.4	coding	0.8434185774971253
MSTRG.13581.5	coding	0.8776741871635587
MSTRG.13581.6	coding	0.8999588862276113
MSTRG.13581.7	coding	0.6262342017072371
MSTRG.13581.8	coding	0.7481668779773943
MSTRG.13581.9	coding	0.8973140963810987
MSTRG.13581.10	coding	0.9304227760776804
MSTRG.13581.11	noncoding	0.22833703282173354
MSTRG.13581.12	noncoding	0.07817605053094215
MSTRG.13582.1	noncoding	0.010874127732617304
MSTRG.13583.1	noncoding	0.2506738505781983
MSTRG.13583.2	noncoding	0.3129675650528407
MSTRG.13583.3	coding	0.650042369831676
MSTRG.13584.1	coding	0.9880753650181467
MSTRG.13577.1	noncoding	0.050718416338795154
MSTRG.13579.1	coding	0.9962095281932675
MSTRG.13579.2	noncoding	0.02340045914398213
MSTRG.13588.1	coding	0.9068767041588374
MSTRG.13588.3	coding	0.9497677112014964
MSTRG.13588.2	coding	0.9435576281613316
MSTRG.13588.4	coding	0.7921633617238454
MSTRG.13588.5	coding	0.9726019953722773
MSTRG.13588.6	coding	0.8980706897025434
MSTRG.13588.7	noncoding	0.35858683684842296
MSTRG.13588.8	noncoding	0.45670884636478887
MSTRG.13588.9	coding	0.563864406119839
MSTRG.13588.10	coding	0.724944121854248
MSTRG.13589.1	noncoding	0.263001159427836
MSTRG.13589.2	noncoding	0.3518903159180073
MSTRG.13590.1	coding	0.5711110626399629
MSTRG.13590.2	coding	0.5778320917306325
MSTRG.13590.3	coding	0.6497790575242571
MSTRG.13590.4	coding	0.7128062725022035
MSTRG.13590.5	coding	0.6851070493316942
MSTRG.13590.6	coding	0.6363918083700346
MSTRG.13590.7	noncoding	0.28193474221128895
MSTRG.13590.8	noncoding	0.477570690155597
MSTRG.13590.9	coding	0.7678363805749271
MSTRG.13590.10	coding	0.6875689334080942
MSTRG.13590.11	noncoding	0.25020177005930433
MSTRG.13590.12	noncoding	0.0322224972135635
MSTRG.13590.13	coding	0.9495101388524315
MSTRG.13591.1	coding	0.9666815421296105
MSTRG.13591.2	coding	0.9177894655085445
MSTRG.13591.3	coding	0.8279101201619745
MSTRG.13591.5	coding	0.997243820808731
MSTRG.13591.4	coding	0.997243820808731
MSTRG.13590.14	coding	0.9937239163703591
MSTRG.13590.15	noncoding	0.4771039420142765
MSTRG.13590.16	noncoding	0.2936835468340859
MSTRG.13592.1	coding	0.7799050060896138
MSTRG.13585.1	noncoding	0.07637049638991777
MSTRG.13587.1	coding	0.9943846113464943
MSTRG.13587.2	coding	0.9943255888330366
MSTRG.13586.1	noncoding	0.0120872330728336
MSTRG.13594.1	noncoding	0.10540325876564591
MSTRG.13595.2	coding	0.8974434339447599
MSTRG.13595.1	coding	0.9011911138624217
MSTRG.13595.3	noncoding	0.08642731787795897
MSTRG.13595.4	noncoding	0.08069687288012763
MSTRG.13595.5	coding	0.9070816378724159
MSTRG.13595.6	noncoding	0.35676372638976217
MSTRG.13595.7	coding	0.9642515631910944
MSTRG.13595.9	coding	0.9642520544997747
MSTRG.13595.8	coding	0.9642521277873792
MSTRG.13595.10	coding	0.9642520455676491
MSTRG.13595.11	coding	0.9642521170574427
MSTRG.13595.12	coding	0.9044591193759939
MSTRG.13595.13	coding	0.9642521671449278
MSTRG.13595.14	coding	0.9642520830904439
MSTRG.13595.15	coding	0.9642520991779658
MSTRG.13595.16	coding	0.9642523068685236
MSTRG.13595.17	coding	0.9642521403077725
MSTRG.13595.18	coding	0.9642522763915627
MSTRG.13595.19	coding	0.8460386930492568
MSTRG.13595.20	coding	0.8096598500490871
MSTRG.13596.1	coding	0.9993278566082704
MSTRG.13596.2	coding	0.9997622672557306
MSTRG.13596.3	coding	0.998748668124603
MSTRG.13596.4	coding	0.999662693651175
MSTRG.13596.5	coding	0.9995468341855958
MSTRG.13596.6	coding	0.9992977709399067
MSTRG.13596.7	coding	0.9996353627568988
MSTRG.13596.8	coding	0.9996302109355478
MSTRG.13596.9	coding	0.9995121822655368
MSTRG.13596.10	coding	0.9988432502926132
MSTRG.13593.1	noncoding	0.06636483988305948
MSTRG.13593.2	noncoding	0.09938643573314063
MSTRG.13597.1	coding	0.5723555642873578
MSTRG.13598.1	noncoding	0.027309840458610242
MSTRG.13599.1	noncoding	0.41953440790223756
MSTRG.13599.2	noncoding	0.05472785889213667
MSTRG.13599.3	noncoding	0.0364916672415163
MSTRG.13604.1	coding	0.999999792752264
MSTRG.13604.2	coding	0.9999998475712625
MSTRG.13604.3	coding	0.9999988307685936
MSTRG.13605.1	coding	0.9870020275646977
MSTRG.13605.2	coding	0.987632923381393
MSTRG.13605.3	coding	0.9895200165920046
MSTRG.13605.4	coding	0.9867917726462477
MSTRG.13605.5	coding	0.986606180400889
MSTRG.13605.6	coding	0.9894242364590425
MSTRG.13606.1	coding	0.9538370052881907
MSTRG.13607.1	coding	0.970091271297155
MSTRG.13608.1	coding	0.8732596006727165
MSTRG.13609.1	coding	0.619901092258916
MSTRG.13600.1	noncoding	0.2279110604470045
MSTRG.13601.1	coding	0.9567750179829603
MSTRG.13601.2	coding	0.9893324026654332
MSTRG.13601.3	coding	0.9923401910901977
MSTRG.13602.1	coding	0.9609135190718718
MSTRG.13603.2	coding	0.7170472726254967
MSTRG.13603.1	coding	0.7726724638580135
MSTRG.13603.3	noncoding	0.21383249710961724
MSTRG.13603.4	coding	0.6327109179154808
MSTRG.13603.5	noncoding	0.43745766548630866
MSTRG.13603.6	coding	0.7228522361545067
MSTRG.13603.7	coding	0.7078358138882358
MSTRG.13603.8	coding	0.6865206712642494
MSTRG.13603.9	coding	0.6311121296301804
MSTRG.13611.1	coding	0.9904535952762084
MSTRG.13611.2	coding	0.9781774330989446
MSTRG.13611.3	coding	0.9552779661117389
MSTRG.13611.4	coding	0.9915920252120151
MSTRG.13611.5	coding	0.9059530325274662
MSTRG.13611.6	noncoding	0.4034544215972568
MSTRG.13611.7	noncoding	0.4777750954680039
MSTRG.13611.8	noncoding	0.25944902498459466
MSTRG.13611.9	noncoding	0.30848334985461356
MSTRG.13611.10	coding	0.7006345051583259
MSTRG.13611.11	noncoding	0.17689638431870586
MSTRG.13610.1	noncoding	0.001900922580240643
MSTRG.13612.1	coding	0.998452709314089
MSTRG.13621.2	coding	0.9981952526328425
MSTRG.13621.1	coding	0.9978732134247192
MSTRG.13621.3	coding	0.9978830788887417
MSTRG.13621.4	coding	0.9988868725406294
MSTRG.13621.5	coding	0.996840994179107
MSTRG.13621.6	coding	0.9974183694855564
MSTRG.13621.7	coding	0.997802406293816
MSTRG.13622.1	coding	0.9957623392289104
MSTRG.13622.2	coding	0.9821098451662246
MSTRG.13622.3	coding	0.9931159172380958
MSTRG.13622.4	coding	0.9352969919694996
MSTRG.13613.1	coding	0.8078930910012486
MSTRG.13614.1	noncoding	0.42545960557454493
MSTRG.13615.1	noncoding	0.009884420538372917
MSTRG.13617.1	noncoding	0.039435785018228385
MSTRG.13616.1	noncoding	0.008839860107139424
MSTRG.13625.3	noncoding	0.47598822020750453
MSTRG.13625.2	coding	0.5373787277543856
MSTRG.13625.1	coding	0.5134276847635838
MSTRG.13625.4	noncoding	0.4255584529815591
MSTRG.13625.6	coding	0.549922994859811
MSTRG.13625.5	noncoding	0.4389442916159188
MSTRG.13625.7	noncoding	0.3579839962873464
MSTRG.13626.1	coding	0.996126911346867
MSTRG.13626.2	coding	0.9957110776751387
MSTRG.13626.3	coding	0.9970013757370949
MSTRG.13626.4	coding	0.9984309064304954
MSTRG.13626.5	coding	0.9940114400658558
MSTRG.13626.6	coding	0.9890583570040408
MSTRG.13618.1	noncoding	0.007013872344587047
MSTRG.13619.1	noncoding	0.007602391886806278
MSTRG.13620.1	noncoding	0.04218413848805482
MSTRG.13623.1	coding	0.9999485788634419
MSTRG.13624.1	coding	0.9999985069155242
MSTRG.13624.2	coding	0.9999978082438722
MSTRG.13624.3	coding	0.8653648873088173
MSTRG.13627.1	coding	0.9928293435658788
MSTRG.13629.1	coding	0.9748231549111855
MSTRG.13629.2	coding	0.9658871783716695
MSTRG.13629.3	noncoding	0.14945380203913725
MSTRG.13629.4	coding	0.9790808513640081
MSTRG.13629.5	coding	0.9867042292387841
MSTRG.13629.6	coding	0.9787273048729562
MSTRG.13628.1	noncoding	0.08301391474924188
MSTRG.13630.1	coding	0.9788655953990236
MSTRG.13630.2	coding	0.9925128713566879
MSTRG.13630.3	coding	0.9719448707284495
MSTRG.13630.4	coding	0.9853953787247066
MSTRG.13630.5	noncoding	0.036898591810550614
MSTRG.13634.2	coding	0.9999971343962903
MSTRG.13634.1	coding	0.9999989554835281
MSTRG.13634.3	coding	0.999998491221249
MSTRG.13634.4	coding	0.9999979690677339
MSTRG.13634.5	coding	0.9999991101733301
MSTRG.13634.6	coding	0.9999991909622337
MSTRG.13635.1	noncoding	0.04996883567595906
MSTRG.13631.1	noncoding	0.07488477424250381
MSTRG.13632.1	coding	0.9472584195900274
MSTRG.13633.1	coding	0.9999275186239441
MSTRG.13636.1	coding	0.9999999929222385
MSTRG.13637.1	noncoding	0.040173914083649745
MSTRG.13638.1	noncoding	0.023659719286857697
MSTRG.13639.1	coding	0.9922608241153675
MSTRG.13639.2	coding	0.9872748385109847
MSTRG.13639.3	coding	0.9925711729145683
MSTRG.13639.4	coding	0.9104598676171983
MSTRG.13639.5	coding	0.9871548334689836
MSTRG.13640.1	coding	0.8292326505263365
MSTRG.13640.2	coding	0.785294772622087
MSTRG.13640.3	coding	0.9953654960561134
MSTRG.13640.4	coding	0.9707140234641558
MSTRG.13642.1	coding	0.9966315275408509
MSTRG.13642.2	coding	0.9970571420454731
MSTRG.13642.3	coding	0.9963400331583014
MSTRG.13642.4	coding	0.9978262916887531
MSTRG.13642.5	coding	0.8127995755792325
MSTRG.13643.1	coding	0.9956025890958425
MSTRG.13643.2	coding	0.9810337943101873
MSTRG.13643.3	coding	0.9933789839342154
MSTRG.13643.4	coding	0.9977359063086404
MSTRG.13643.5	coding	0.9951190661356766
MSTRG.13641.1	noncoding	0.005535478154140052
MSTRG.13644.1	noncoding	0.23625186221623315
MSTRG.13644.2	noncoding	0.14977395420737472
MSTRG.13645.1	coding	0.9969446601659027
MSTRG.13646.1	noncoding	0.31075754008469836
MSTRG.13645.2	coding	0.9913914920672314
MSTRG.13645.3	coding	0.9912305658320577
MSTRG.13647.1	coding	0.9602907672880068
MSTRG.13647.2	coding	0.9774339267672916
MSTRG.13647.3	coding	0.9757978362770348
MSTRG.13647.4	coding	0.9748302627229727
MSTRG.13647.5	noncoding	0.03169757717322508
MSTRG.13666.1	coding	1.0
MSTRG.13666.2	coding	0.6279141157496108
MSTRG.13666.3	coding	0.9026597860794195
MSTRG.13667.1	coding	0.8927852598549847
MSTRG.13666.4	noncoding	0.462255432529046
MSTRG.13666.5	coding	0.9781399242459113
MSTRG.13668.1	noncoding	0.021071975170622547
MSTRG.13669.1	noncoding	0.008372251142388964
MSTRG.13670.1	coding	0.9757017634754013
MSTRG.13670.2	coding	0.962474743813447
MSTRG.13670.3	coding	0.9625717938818573
MSTRG.13670.4	coding	0.9456149653133135
MSTRG.13670.5	coding	0.7712920098669931
MSTRG.13670.6	coding	0.9341511243670251
MSTRG.13670.7	noncoding	0.21922218564861737
MSTRG.13670.8	coding	0.9671756782130988
MSTRG.13670.9	noncoding	0.005630729724000849
MSTRG.13671.1	noncoding	0.020549705497296157
MSTRG.13648.1	noncoding	0.30822905269535955
MSTRG.13650.1	coding	0.9969740081175466
MSTRG.13657.1	coding	0.9999811514328094
MSTRG.13657.2	coding	0.9999544872784145
MSTRG.13657.3	coding	0.9999804837321303
MSTRG.13657.4	coding	0.9999127118188692
MSTRG.13657.5	coding	0.9999026506063308
MSTRG.13657.6	coding	0.9956425039711614
MSTRG.13657.7	coding	0.9501929919506326
MSTRG.13651.1	coding	0.9202434544550464
MSTRG.13652.1	noncoding	0.00898344369918191
MSTRG.13653.1	noncoding	0.38563613047929207
MSTRG.13654.1	noncoding	0.0139911523399288
MSTRG.13655.1	noncoding	0.006537253745373111
MSTRG.13656.1	noncoding	0.004939578316556031
MSTRG.13685.1	noncoding	0.1636873619770233
MSTRG.13685.2	noncoding	0.18656972698148244
MSTRG.13686.1	coding	0.9990355026799154
MSTRG.13686.2	coding	0.9990355032034063
MSTRG.13686.3	coding	0.99968210518975
MSTRG.13686.4	coding	0.9993420275438236
MSTRG.13686.5	coding	0.9992126770486578
MSTRG.13686.6	coding	0.9995970490976201
MSTRG.13686.7	coding	0.9751850880434616
MSTRG.13686.8	coding	0.9994834920944125
MSTRG.13686.9	coding	0.9994836018931419
MSTRG.13686.10	coding	0.9990071443150599
MSTRG.13686.11	coding	0.999259830045842
MSTRG.13686.12	coding	0.9413851944784649
MSTRG.13687.3	coding	0.9999999999999212
MSTRG.13687.2	coding	0.9999999999998701
MSTRG.13687.1	coding	0.9999999999998714
MSTRG.13687.4	coding	0.9999999999999172
MSTRG.13687.5	coding	0.999999999999827
MSTRG.13687.6	coding	0.9999999999998386
MSTRG.13687.7	coding	0.9999999999998612
MSTRG.13687.8	coding	0.9999999999999274
MSTRG.13687.9	coding	0.9999999999999019
MSTRG.13687.10	coding	0.9999999999999685
MSTRG.13687.11	coding	0.999999999999996
MSTRG.13687.12	coding	0.9999999999999678
MSTRG.13687.13	coding	0.9984425045225097
MSTRG.13658.1	noncoding	0.008714670113863595
MSTRG.13659.1	noncoding	0.014331930088013554
MSTRG.13660.1	noncoding	0.029431366456866597
MSTRG.13661.1	noncoding	0.014363318891918851
MSTRG.13662.1	noncoding	0.03291325474611196
MSTRG.13663.1	noncoding	0.007040683943015011
MSTRG.13674.1	coding	0.9945036531642292
MSTRG.13674.2	coding	0.9969656429177081
MSTRG.13674.3	coding	0.9988402580008142
MSTRG.13674.4	coding	0.9995773749827438
MSTRG.13674.5	coding	0.9940502513391051
MSTRG.13674.6	coding	0.9957809675487003
MSTRG.13674.7	noncoding	0.30186682171137896
MSTRG.13674.8	coding	0.5169927710199291
MSTRG.13672.1	coding	0.990110875498911
MSTRG.13672.3	coding	0.9801463593155367
MSTRG.13672.2	coding	0.9726766148308391
MSTRG.13672.4	coding	0.9755360561830666
MSTRG.13672.5	coding	0.9664913042162755
MSTRG.13672.6	coding	0.9478027664226556
MSTRG.13672.7	coding	0.9335544829780587
MSTRG.13673.1	coding	0.5984631575359197
MSTRG.13673.2	coding	0.7544398925168897
MSTRG.13673.3	coding	0.7790316568743018
MSTRG.13673.4	coding	0.642709299755959
MSTRG.13664.1	noncoding	0.01185207388571444
MSTRG.13665.1	noncoding	0.018152748468163366
MSTRG.13688.1	coding	0.9995846142164937
MSTRG.13688.2	coding	0.999573422101812
MSTRG.13688.3	coding	0.9979763383214129
MSTRG.13688.4	coding	0.9995217231319498
MSTRG.13688.5	coding	0.9970693115086878
MSTRG.13688.6	coding	0.9994902289620231
MSTRG.13688.7	coding	0.9995262981415156
MSTRG.13688.8	coding	0.9595636332625904
MSTRG.13688.9	coding	0.9792924321231284
MSTRG.13675.1	noncoding	0.013838441637153127
MSTRG.13676.1	noncoding	0.003436402543428648
MSTRG.13678.1	noncoding	0.05354074993749585
MSTRG.13680.1	noncoding	0.011871416622240368
MSTRG.13679.1	noncoding	0.011500363466325861
MSTRG.13681.1	noncoding	0.015660536365441617
MSTRG.13682.1	noncoding	0.3551494432269902
MSTRG.13682.2	noncoding	0.3064206185674833
MSTRG.13682.4	noncoding	0.11087384259284401
MSTRG.13682.3	noncoding	0.07215664164268236
MSTRG.13682.5	noncoding	0.06650211434182228
MSTRG.13682.6	noncoding	0.17226155855936973
MSTRG.13682.7	noncoding	0.39824186779362547
MSTRG.13683.1	noncoding	0.09159885959043074
MSTRG.13684.1	noncoding	0.2831382642951652
MSTRG.13692.1	coding	0.9999999980267005
MSTRG.13692.2	coding	0.8079683901505481
MSTRG.13692.3	coding	0.99999999794374
MSTRG.13692.4	coding	0.999999998026813
MSTRG.13692.5	coding	0.9999999982167156
MSTRG.13692.6	coding	0.8817691487797121
MSTRG.13692.7	coding	0.9334484023401782
MSTRG.13692.8	coding	0.999999998644403
MSTRG.13692.9	coding	0.99999999874096
MSTRG.13692.10	coding	0.9999999987971744
MSTRG.13692.11	coding	0.9525610054351608
MSTRG.13692.12	coding	0.9999999983215315
MSTRG.13692.13	coding	0.9999999981219143
MSTRG.13692.14	coding	0.9999999995317428
MSTRG.13692.15	coding	0.9999999983070971
MSTRG.13692.16	coding	0.9999999994281057
